Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price,res_width,res_height,total_pixels,total_storage,price_per_kg,ppi,is_gaming,is_premium_brand,is_ultrabook,ram_to_ssd_ratio,log_Price,log_ram
Dell,2 in 1 Convertible,13.3,1.62,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,46300.8528,1920.0,1080.0,2073600.0,256,28580.77333333333,165.6,0,0,0,0.0312,10.742937256552274,2.1972245773362196
HP,Notebook,15.6,1.91,1920x1080,Full HD,3.0,AMD, A9-Series 9420,256,0,0,4,windows,26053.3872,1920.0,1080.0,2073600.0,256,13640.516858638744,141.2,0,0,0,0.0156,10.167941447588701,1.6094379124341003
Lenovo,Notebook,11.6,1.59,1366x768,HD,1.1,Intel, Celeron Quad Core N3450,128,0,0,4,windows,29463.84,1366.0,768.0,1049088.0,128,18530.716981132075,135.1,0,0,0,0.0312,10.29095296708588,1.6094379124341003
Dell,Notebook,15.6,1.8,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,500,0,4,windows,16463.52,1366.0,768.0,1049088.0,500,9146.4,100.5,0,0,0,0.0,9.708963041637261,1.6094379124341003
Asus,Notebook,14.0,1.5,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,15238.08,1366.0,768.0,1049088.0,32,10158.72,111.9,0,0,0,0.0,9.63161845996438,1.6094379124341003
Acer,Notebook,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,8,linux,45074.88,1920.0,1080.0,2073600.0,1024,18781.2,141.2,0,0,0,0.0,10.71610257089814,2.1972245773362196
HP,Gaming,17.3,3.35,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,63456.48,1920.0,1080.0,2073600.0,1152,18942.232835820894,127.3,1,0,0,0.0625,11.058125354295145,2.1972245773362196
Lenovo,Notebook,15.6,1.85,1920x1080,Full HD,2.0,Intel, Core i3 6006U,128,0,0,4,no,21498.48,1920.0,1080.0,2073600.0,128,11620.8,141.2,0,0,0,0.0312,9.975784027776756,1.6094379124341003
Asus,Gaming,15.6,2.3,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,88178.4,1920.0,1080.0,2073600.0,1152,38338.434782608696,141.2,1,0,0,0.0625,11.387128654624775,2.1972245773362196
Lenovo,Notebook,14.0,1.5,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,58554.72,1920.0,1080.0,2073600.0,256,39036.48,157.4,0,0,0,0.0312,10.977734058532482,2.1972245773362196
Asus,Ultrabook,13.3,1.1,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,93181.392,1920.0,1080.0,2073600.0,512,84710.35636363637,165.6,0,0,1,0.0312,11.442314055786095,2.833213344056216
Lenovo,Ultrabook,14.0,1.13,2560x1440,Quad HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,121584.96,2560.0,1440.0,3686400.0,512,107597.30973451328,209.8,0,0,1,0.0156,11.708376781321808,2.1972245773362196
Lenovo,Notebook,13.3,1.5,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,29250.72,1920.0,1080.0,2073600.0,128,19500.48,165.6,0,0,0,0.0312,10.283693654349953,1.6094379124341003
Dell,Workstation,15.6,2.23,1920x1080,Full HD,2.6,Intel, Core i5 6440HQ,0,500,0,8,windows,72940.32,1920.0,1080.0,2073600.0,500,32708.663677130047,141.2,0,0,0,0.0,11.197410561265004,2.1972245773362196
Dell,Workstation,15.6,2.0,1920x1080,Full HD,2.7,Intel, Core i7 6820HQ,256,0,0,8,windows,113752.8,1920.0,1080.0,2073600.0,256,56876.4,141.2,0,0,0,0.0312,11.641791742848616,2.1972245773362196
Lenovo,2 in 1 Convertible,14.0,1.42,2560x1440,Quad HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,133679.52,2560.0,1440.0,3686400.0,512,94140.50704225352,209.8,0,0,0,0.0312,11.803208053148005,2.833213344056216
Asus,Gaming,17.3,3.0,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,8,windows,55357.92,1920.0,1080.0,2073600.0,1024,18452.64,127.3,1,0,0,0.0,10.921593081430734,2.1972245773362196
Asus,Gaming,17.3,3.0,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,84768.48,1920.0,1080.0,2073600.0,1280,28256.16,127.3,1,0,0,0.0625,11.347690851338031,2.833213344056216
Acer,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Core i5 8250U,0,1024,0,12,windows,36975.7872,1366.0,768.0,1049088.0,1024,16807.176,100.5,0,0,0,0.0,10.518045621772615,2.5649493574615367
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,71874.72,1920.0,1080.0,2073600.0,256,26620.266666666666,127.3,1,1,0,0.0312,11.182693795440782,2.1972245773362196
Dell,Notebook,15.6,2.33,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,linux,41498.1936,1920.0,1080.0,2073600.0,256,17810.3835193133,141.2,0,0,0,0.0312,10.633429274704698,2.1972245773362196
HP,Ultrabook,15.6,1.91,1920x1080,Full HD,3.0,AMD, A9-Series 9420,256,0,0,4,windows,26586.72,1920.0,1080.0,2073600.0,256,13919.748691099478,141.2,0,0,1,0.0156,10.188204734039374,1.6094379124341003
Lenovo,Notebook,15.6,2.1,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,65510.9568,1920.0,1080.0,2073600.0,256,31195.693714285713,141.2,0,0,0,0.0312,11.089987951528633,2.1972245773362196
Lenovo,Notebook,14.0,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,49976.64,1920.0,1080.0,2073600.0,256,26303.494736842105,157.4,0,0,0,0.0312,10.819330984386541,2.1972245773362196
Dell,Workstation,15.6,1.78,3840x2160,4K,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,144495.36,3840.0,2160.0,8294400.0,256,81177.16853932584,282.4,0,0,0,0.0312,11.881009595905924,2.1972245773362196
Lenovo,Ultrabook,14.0,1.13,2560x1440,Quad HD,2.7,Intel, Core i7 7500U,0,0,0,16,windows,139860.0,2560.0,1440.0,3686400.0,0,123769.91150442479,209.8,0,0,1,0.0,11.848404351239447,2.833213344056216
Lenovo,Notebook,15.6,2.2,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,1024,0,4,windows,16303.68,1366.0,768.0,1049088.0,1024,7410.763636363636,100.5,0,0,0,0.0,9.699207462149198,1.6094379124341003
Asus,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,81465.12,1920.0,1080.0,2073600.0,1280,28091.420689655173,127.3,1,0,0,0.0625,11.307942507277987,2.833213344056216
Lenovo,Notebook,10.078740157480317,2.1,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,1024,0,8,windows,60978.96,1920.0,1080.0,2073600.0,1280,29037.6,218.6,0,0,0,0.0312,11.018300564589259,2.1972245773362196
Acer,Notebook,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,linux,46833.12,1920.0,1080.0,2073600.0,256,18733.248,141.2,0,0,0,0.0312,10.754367276099781,2.1972245773362196
MSI,Gaming,17.3,2.8,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,119826.72,1920.0,1080.0,2073600.0,1280,42795.25714285715,127.3,1,1,0,0.0625,11.693810323540696,2.833213344056216
Asus,Ultrabook,14.0,1.1,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,99793.44,1920.0,1080.0,2073600.0,512,90721.30909090908,157.4,0,0,1,0.0156,11.51086774932477,2.1972245773362196
Toshiba,Ultrabook,13.3,1.2,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,16,windows,93080.16,1920.0,1080.0,2073600.0,512,77566.8,165.6,0,0,1,0.0312,11.44122707973651,2.833213344056216
Dell,Ultrabook,14.0,1.36,1920x1080,Full HD,2.8,Intel, Core i7 7600U,512,0,0,8,windows,89510.4,1920.0,1080.0,2073600.0,512,65816.47058823529,157.4,0,0,1,0.0156,11.402121270453206,2.1972245773362196
Lenovo,Notebook,14.015748031496065,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,21791.52,1920.0,1080.0,2073600.0,500,9905.236363636363,157.2,0,0,0,0.0,9.989322070632241,1.6094379124341003
Lenovo,Notebook,11.6,1.15,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,2,windows,16221.096,1366.0,768.0,1049088.0,32,14105.300869565219,135.1,0,0,0,0.0,9.694129542502065,1.0986122886681098
Lenovo,Workstation,15.6,2.67,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,8,windows,102564.0,1920.0,1080.0,2073600.0,512,38413.48314606742,141.2,0,0,0,0.0156,11.538252022916238,2.1972245773362196
Lenovo,Ultrabook,14.0,1.7,2560x1440,Quad HD,2.8,Intel, Core i7 7700HQ,512,0,0,8,windows,103523.04,2560.0,1440.0,3686400.0,512,60895.90588235294,209.8,0,0,1,0.0156,11.547559135248338,2.1972245773362196
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,24988.32,1920.0,1080.0,2073600.0,1024,11899.199999999999,141.2,0,0,0,0.0,10.126203812574422,1.6094379124341003
Acer,2 in 1 Convertible,13.3,1.6,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,42038.4528,1920.0,1080.0,2073600.0,256,26274.033,165.6,0,0,0,0.0312,10.646363808731104,2.1972245773362196
Asus,2 in 1 Convertible,13.3,1.27,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,49443.84,1920.0,1080.0,2073600.0,256,38932.157480314956,165.6,0,0,0,0.0312,10.808612983780158,2.1972245773362196
Dell,Notebook,15.6,2.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,linux,31909.392,1920.0,1080.0,2073600.0,256,13873.648695652175,141.2,0,0,0,0.0156,10.370687003747133,1.6094379124341003
Dell,Notebook,13.3,1.65,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,36709.92,1366.0,768.0,1049088.0,128,22248.436363636363,117.8,0,0,0,0.0312,10.510829537468052,1.6094379124341003
HP,Ultrabook,14.0,1.43,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,79920.0,1920.0,1080.0,2073600.0,256,55888.11188811189,157.4,0,0,1,0.0312,11.288793925756666,2.1972245773362196
Dell,Notebook,15.6,2.14,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,windows,28768.536,1366.0,768.0,1049088.0,1024,13443.241121495326,100.5,0,0,0,0.0,10.267072328504518,2.1972245773362196
Lenovo,Ultrabook,14.0,1.75,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,64755.4464,1920.0,1080.0,2073600.0,256,37003.11222857143,157.4,0,0,1,0.0312,11.078388532907343,2.1972245773362196
Lenovo,2 in 1 Convertible,15.6,2.0,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,101178.72,3840.0,2160.0,8294400.0,512,50589.36,282.4,0,0,0,0.0312,11.524653620496773,2.833213344056216
Chuwi,Notebook,12.3,1.4,2736x1824,Quad HD,1.1,Intel, Celeron Quad Core N3450,0,0,64,6,windows,23922.72,2736.0,1824.0,4990464.0,64,17087.657142857144,267.3,0,0,0,0.0,10.082625714367484,1.9459101490553132
HP,Notebook,15.6,2.31,1920x1080,Full HD,2.9,Intel, Core i7 7820HQ,256,0,0,8,windows,76030.56,1920.0,1080.0,2073600.0,256,32913.66233766234,141.2,0,0,0,0.0312,11.23890379622848,2.1972245773362196
Asus,Notebook,14.015748031496065,2.3,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,1024,0,8,linux,31808.16,1920.0,1080.0,2073600.0,1024,13829.634782608697,157.2,0,0,0,0.0,10.367509577604206,2.1972245773362196
Dell,Gaming,10.748031496062993,4.42,2560x1440,Quad HD,2.9,Intel, Core i7 7820HK,256,1024,0,16,windows,149130.72,2560.0,1440.0,3686400.0,1280,33739.98190045249,273.3,1,0,0,0.0625,11.91258522125164,2.833213344056216
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,61751.52,1920.0,1080.0,2073600.0,1152,23569.28244274809,141.2,1,0,0,0.0625,11.030890063374128,2.1972245773362196
Dell,Notebook,15.6,2.02,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,2048,0,8,windows,60867.072,1920.0,1080.0,2073600.0,2304,30132.21386138614,141.2,0,0,0,0.0312,11.016464046926865,2.1972245773362196
Dell,Ultrabook,14.0,1.6,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,8,linux,58554.72,1920.0,1080.0,2073600.0,256,36596.7,157.4,0,0,1,0.0312,10.977734058532482,2.1972245773362196
HP,Gaming,17.3,3.35,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,12,windows,106506.72,1920.0,1080.0,2073600.0,1280,31793.050746268655,127.3,1,0,0,0.0469,11.57597274976738,2.5649493574615367
Mediacom,2 in 1 Convertible,11.6,1.16,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,32,0,0,4,windows,15930.72,1920.0,1080.0,2073600.0,32,13733.379310344828,189.9,0,0,0,0.125,9.676067369454655,1.6094379124341003
Samsung,Notebook,11.6,1.15,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,16,4,chrome,14332.32,1366.0,768.0,1049088.0,16,12462.88695652174,135.1,0,0,0,0.0,9.570342175774599,1.6094379124341003
Lenovo,Notebook,13.3,1.4,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,53812.8,1920.0,1080.0,2073600.0,256,38437.71428571429,165.6,0,0,0,0.0312,10.893285218834153,2.1972245773362196
Lenovo,Notebook,14.0,1.7,1920x1080,Full HD,2.7,Intel, Core i3 7130U,128,0,0,4,windows,31914.72,1920.0,1080.0,2073600.0,128,18773.364705882355,157.4,0,0,0,0.0312,10.370853957360486,1.6094379124341003
Lenovo,Workstation,15.6,2.3,3840x2160,4K,2.8,Intel, Core i7 7600U,512,0,0,16,windows,130269.6,3840.0,2160.0,8294400.0,512,56638.956521739135,282.4,0,0,0,0.0312,11.777369104499687,2.833213344056216
Lenovo,Notebook,15.6,2.5,1920x1080,Full HD,2.9,Intel, Core i7 7820HQ,512,0,0,16,windows,130482.72,1920.0,1080.0,2073600.0,512,52193.088,141.2,0,0,0,0.0312,11.779003747004984,2.833213344056216
Asus,Gaming,17.3,3.2,1920x1080,Full HD,3.0,AMD, Ryzen 1600,256,1024,0,8,windows,90309.6,1920.0,1080.0,2073600.0,1280,28221.75,127.3,1,0,0,0.0312,11.4110101190053,2.1972245773362196
HP,Notebook,15.6,2.1,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,500,0,4,windows,18488.16,1366.0,768.0,1049088.0,500,8803.885714285714,100.5,0,0,0,0.0,9.824939893387057,1.6094379124341003
Google,Ultrabook,12.3,1.1,2400x1600,Full HD,1.3,Intel, Core i7 7Y75,512,0,0,16,chrome,117162.72,2400.0,1600.0,3840000.0,512,106511.56363636363,234.5,0,0,1,0.0312,11.671327551888611,2.833213344056216
Lenovo,Ultrabook,9.448818897637794,1.32,2560x1440,Quad HD,2.7,Intel, Core i7 7500U,512,0,0,24,windows,126912.96,2560.0,1440.0,3686400.0,512,96146.18181818182,310.9,0,0,1,0.0469,11.751264655532276,3.2188758248682006
Asus,Notebook,15.6,2.0,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,linux,29783.52,1920.0,1080.0,2073600.0,256,14891.76,141.2,0,0,0,0.0156,10.301744074438556,1.6094379124341003
Lenovo,Notebook,17.3,2.8,1600x900,HD,2.5,AMD, A6-Series 9220,0,1024,0,8,windows,27652.32,1600.0,900.0,1440000.0,1024,9875.828571428572,106.1,0,0,0,0.0,10.227501072075105,2.1972245773362196
Dell,Notebook,15.6,2.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,4,windows,39906.72,1920.0,1080.0,2073600.0,256,18139.418181818182,141.2,0,0,0,0.0156,10.594325067871669,1.6094379124341003
Lenovo,Ultrabook,12.5,1.36,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,76137.12,1920.0,1080.0,2073600.0,256,55983.17647058823,176.2,0,0,1,0.0312,11.240304338273628,2.1972245773362196
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,1.1,Intel, Pentium Quad Core N4200,128,0,0,4,windows,18594.72,1920.0,1080.0,2073600.0,128,8452.145454545454,141.2,0,0,0,0.0312,9.830686725695612,1.6094379124341003
HP,Gaming,15.6,2.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,58554.72,1920.0,1080.0,2073600.0,1152,26615.78181818182,141.2,1,0,0,0.0625,10.977734058532482,2.1972245773362196
Dell,Notebook,14.0,1.64,1920x1080,Full HD,2.8,Intel, Core i5 7440HQ,256,0,0,8,windows,62817.12,1920.0,1080.0,2073600.0,256,38303.12195121952,157.4,0,0,0,0.0312,11.04799884586991,2.1972245773362196
Acer,Notebook,15.6,2.4,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,linux,23539.104,1366.0,768.0,1049088.0,500,9807.960000000001,100.5,0,0,0,0.0,10.066460798816403,1.6094379124341003
Dell,Workstation,15.6,2.23,1920x1080,Full HD,3.0,Intel, Xeon E3-1505M V6,0,1024,64,8,windows,106187.04,1920.0,1080.0,2073600.0,1088,47617.506726457395,141.2,0,0,0,0.0,11.572966763745677,2.1972245773362196
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,54757.9872,1920.0,1080.0,2073600.0,256,24889.99418181818,141.2,1,1,0,0.0312,10.910696783979338,2.1972245773362196
Microsoft,Ultrabook,13.5,1.25,2256x1504,Full HD,2.5,Intel, Core i7 7660U,512,0,0,16,windows,137941.92,2256.0,1504.0,3393024.0,512,110353.53600000001,200.8,0,0,1,0.0312,11.83459525538527,2.833213344056216
HP,Notebook,15.6,1.91,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,31381.92,1366.0,768.0,1049088.0,128,16430.324607329843,100.5,0,0,0,0.0625,10.354019074857808,2.1972245773362196
Dell,Workstation,15.6,2.17,1920x1080,Full HD,2.7,Intel, Core i7 6820HQ,256,0,0,16,windows,105228.0,1920.0,1080.0,2073600.0,256,48492.16589861751,141.2,0,0,0,0.0625,11.563894206696261,2.833213344056216
HP,Workstation,15.6,2.31,1920x1080,Full HD,2.9,Intel, Core i7 7820HQ,512,0,0,8,windows,81731.52,1920.0,1080.0,2073600.0,512,35381.61038961039,141.2,0,0,0,0.0156,11.311207243266212,2.1972245773362196
Lenovo,Notebook,14.0,1.65,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,71661.6,1920.0,1080.0,2073600.0,256,43431.272727272735,157.4,0,0,0,0.0312,11.17972427264563,2.1972245773362196
Dell,Notebook,15.6,2.36,1920x1080,Full HD,1.8,Intel, Core i7 8550U,128,1024,0,8,windows,52161.12,1920.0,1080.0,2073600.0,1152,22102.169491525427,141.2,0,0,0,0.0625,10.862111839946362,2.1972245773362196
Dell,2 in 1 Convertible,11.6,1.47,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,500,0,4,windows,25521.12,1366.0,768.0,1049088.0,500,17361.30612244898,135.1,0,0,0,0.0,10.147300806108744,1.6094379124341003
Dell,Notebook,17.3,4.42,1920x1080,Full HD,2.7,Intel, Core i7 7700HQ,0,1024,0,8,windows,109010.88,1920.0,1080.0,2073600.0,1024,24663.095022624435,127.3,0,0,0,0.0,11.5992121460979,2.1972245773362196
Microsoft,Ultrabook,13.5,1.252,2256x1504,Full HD,2.2,Intel, Core M m3-7Y30,128,0,0,4,windows,52693.92,2256.0,1504.0,3393024.0,128,42087.79552715655,200.8,0,0,1,0.0312,10.87227433519628,1.6094379124341003
Microsoft,Ultrabook,13.188976377952756,1.25,2256x1504,Full HD,2.5,Intel, Core i7 7660U,256,0,0,8,windows,95850.72,2256.0,1504.0,3393024.0,256,76680.576,205.6,0,0,1,0.0312,11.470557693018055,2.1972245773362196
HP,Notebook,17.3,2.5,1600x900,HD,2.0,Intel, Core i3 6006U,256,0,0,8,windows,34093.872,1600.0,900.0,1440000.0,256,13637.5488,106.1,0,0,0,0.0312,10.436902270731546,2.1972245773362196
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,28984.32,1920.0,1080.0,2073600.0,1024,12997.452914798207,141.2,0,0,0,0.0,10.274544773906094,1.6094379124341003
Acer,Notebook,11.6,1.4,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,128,0,0,4,windows,23176.8,1366.0,768.0,1049088.0,128,16554.857142857145,135.1,0,0,0,0.0312,10.0509502029849,1.6094379124341003
Asus,Notebook,15.6,2.37,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,8,windows,39906.72,1920.0,1080.0,2073600.0,1024,16838.278481012658,141.2,0,0,0,0.0,10.594325067871669,2.1972245773362196
Lenovo,Notebook,14.0,1.5,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,no,42570.72,1920.0,1080.0,2073600.0,512,28380.48,157.4,0,0,0,0.0156,10.65894546204638,2.1972245773362196
Lenovo,Notebook,15.6,2.67,1920x1080,Full HD,2.9,Intel, Core i7 7820HQ,256,0,0,8,windows,111355.2,1920.0,1080.0,2073600.0,256,41706.06741573034,141.2,0,0,0,0.0312,11.620489351422806,2.1972245773362196
Asus,Notebook,15.6,2.0,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,500,0,4,windows,16197.12,1366.0,768.0,1049088.0,500,8098.56,100.5,0,0,0,0.0,9.692650465103508,1.6094379124341003
Acer,Notebook,15.6,2.2,1366x768,HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,24988.32,1366.0,768.0,1049088.0,500,11358.327272727272,100.5,0,0,0,0.0,10.126203812574422,1.6094379124341003
Dell,Notebook,15.6,2.02,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,2048,0,8,windows,40439.52,1920.0,1080.0,2073600.0,2048,20019.564356435643,141.2,0,0,0,0.0,10.607587531607622,2.1972245773362196
HP,Gaming,17.3,3.78,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,12,windows,90522.72,1920.0,1080.0,2073600.0,1024,23947.809523809527,127.3,1,0,0,0.0,11.413367194793471,2.5649493574615367
Lenovo,Ultrabook,14.0,1.4,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,256,0,0,12,windows,98994.24,2560.0,1440.0,3686400.0,256,70710.17142857144,209.8,0,0,1,0.0469,11.502827047152728,2.5649493574615367
HP,2 in 1 Convertible,13.3,1.29,3840x2160,4K,1.8,Intel, Core i7 8550U,512,0,0,8,windows,106506.72,3840.0,2160.0,8294400.0,512,82563.3488372093,331.3,0,0,0,0.0156,11.57597274976738,2.1972245773362196
HP,Notebook,15.6,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,500,0,8,windows,61485.12,1920.0,1080.0,2073600.0,500,32360.589473684213,141.2,0,0,0,0.0,11.02656673726564,2.1972245773362196
Google,Ultrabook,12.3,1.1,2400x1600,Full HD,1.2,Intel, Core i5 7Y57,128,0,0,8,chrome,67932.0,2400.0,1600.0,3840000.0,128,61756.36363636363,234.5,0,0,1,0.0625,11.126277204319269,2.1972245773362196
Dell,Ultrabook,13.3,1.42,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,98133.768,1920.0,1080.0,2073600.0,256,69108.28732394366,165.6,0,0,1,0.0312,11.494096996627102,2.1972245773362196
Asus,Notebook,15.6,2.06,3840x2160,4K,2.6,Intel, Core i7 6700HQ,128,1024,0,12,windows,69210.72,3840.0,2160.0,8294400.0,1152,33597.436893203885,282.4,0,0,0,0.0938,11.14492549142712,2.5649493574615367
Dell,Notebook,14.0,1.79,1366x768,HD,2.3,Intel, Core i3 6100U,128,0,0,8,windows,39427.2,1366.0,768.0,1049088.0,128,22026.368715083798,111.9,0,0,0,0.0625,10.582236575309748,2.1972245773362196
Dell,Workstation,15.6,1.78,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,windows,128298.24,1920.0,1080.0,2073600.0,256,72077.66292134831,141.2,0,0,0,0.0312,11.76212062696966,2.1972245773362196
Lenovo,Notebook,14.0,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7200U,180,0,0,8,windows,72673.92,1920.0,1080.0,2073600.0,180,42749.364705882355,157.4,0,0,0,0.0444,11.193751624635278,2.1972245773362196
Toshiba,Notebook,13.3,1.05,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,89084.16,1920.0,1080.0,2073600.0,256,84842.05714285714,165.6,0,0,0,0.0312,11.397348045153949,2.1972245773362196
Dell,Notebook,15.6,2.16,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,8,windows,67239.36,1920.0,1080.0,2073600.0,512,31129.333333333332,141.2,0,0,0,0.0156,11.116028941464197,2.1972245773362196
Dell,Notebook,15.6,2.18,1366x768,HD,2.4,Intel, Core i3 7100U,0,1024,0,4,windows,31254.048,1366.0,768.0,1049088.0,1024,14336.719266055044,100.5,0,0,0,0.0,10.349936178119012,1.6094379124341003
HP,Notebook,13.3,1.49,1920x1080,Full HD,1.6,Intel, Core i5 8250U,128,0,0,4,windows,38681.28,1920.0,1080.0,2073600.0,128,25960.590604026846,165.6,0,0,0,0.0312,10.563136893021344,1.6094379124341003
Chuwi,Notebook,15.6,1.89,1920x1080,Full HD,1.44,Intel, Atom x5-Z8350,0,0,64,4,windows,13261.392,1920.0,1080.0,2073600.0,64,7016.609523809524,141.2,0,0,0,0.0,9.492687639628008,1.6094379124341003
Lenovo,Notebook,15.6,2.3,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,30103.2,1366.0,768.0,1049088.0,128,13088.347826086958,100.5,0,0,0,0.0312,10.312419975886602,1.6094379124341003
Lenovo,Notebook,14.0,1.75,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,55890.72,1920.0,1080.0,2073600.0,256,31937.554285714286,157.4,0,0,0,0.0312,10.9311715265263,2.1972245773362196
Dell,Workstation,15.6,2.17,1920x1080,Full HD,2.7,Intel, Core i7 6820HQ,512,0,0,16,windows,124568.64,1920.0,1080.0,2073600.0,512,57404.903225806454,141.2,0,0,0,0.0312,11.732620195934564,2.833213344056216
Dell,Notebook,15.6,2.06,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,101178.72,1920.0,1080.0,2073600.0,512,49115.88349514563,141.2,0,0,0,0.0312,11.524653620496773,2.833213344056216
Lenovo,Ultrabook,12.5,1.36,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,95797.44,1920.0,1080.0,2073600.0,512,70439.29411764705,176.2,0,0,1,0.0312,11.470001679901523,2.833213344056216
