Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price
Apple,Ultrabook,13.3,1.35,1440x900,HD,1.6,Intel, Core i5,0,0,128,8,mac,15.837497848245768
Apple,Ultrabook,13.3,1.37,2560x1600,Quad HD,2.3,Intel, Core i5,256,0,0,8,macos,16.304000873634543
HP,Notebook,17.3,2.5,1920x1080,Full HD,2.0,Intel, Core i3 6006U,256,0,0,4,windows,15.184670822671974
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,8,windows,14.937646001126998
Toshiba,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,15.762045619816304
HP,Notebook,15.6,1.86,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,14.368517374439495
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,14.698418182633798
HP,Notebook,15.6,1.86,1366x768,HD,1.8,AMD, E-Series 7110,0,500,0,4,windows,13.949841298097303
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,4,windows,15.00230871799144
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,16.265928514395604
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,14.822985018546877
Toshiba,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,16.18570242446129
Lenovo,Notebook,14.0,1.7,1920x1080,Full HD,2.3,Intel, Core i5 6200U,180,0,0,8,windows,15.963138120710761
Dell,Notebook,15.6,2.36,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,8,windows,15.054742679820407
Huawei,Ultrabook,13.0,1.05,2160x1440,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,16.133196810244804
Dell,Notebook,15.6,2.18,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,linux,14.567462737632415
Dell,Ultrabook,14.0,1.36,1920x1080,Full HD,2.8,Intel, Core i7 7600U,512,0,0,8,windows,16.44976769496266
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,15.36088400134088
Lenovo,Notebook,15.6,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,1024,0,8,windows,15.411391023249605
Asus,Notebook,15.6,2.0,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,1024,0,8,windows,14.375767113518883
Lenovo,Ultrabook,14.0,1.27,1920x1080,Full HD,2.6,Intel, Core i7 6600U,256,0,0,12,windows,16.44374390733489
Asus,Gaming,17.3,2.73,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,512,1024,0,16,windows,16.54850164854802
Acer,Notebook,15.6,2.1,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,1024,0,6,windows,14.639404023032718
Dell,Notebook,15.6,2.02,1920x1080,Full HD,1.8,Intel, Core i7 8550U,128,1024,0,8,windows,15.475302787069797
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,1024,0,8,windows,15.219337954560794
HP,Notebook,15.6,1.86,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,1024,0,4,no,13.909948570973791
Asus,Notebook,15.6,2.0,1920x1080,Full HD,2.4,Intel, Core i3 7100U,256,0,0,6,windows,14.90794968594202
Asus,Gaming,17.3,3.52,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,8,windows,16.093612892733294
Lenovo,Notebook,14.0,2.02,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,15.68680689226351
Dell,Notebook,15.6,2.25,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,14.961934370085324
Lenovo,Notebook,15.6,2.5,3840x2160,4K,2.7,Intel, Core i7 6820HQ,512,0,0,16,windows,16.946193521082158
HP,Notebook,15.6,1.63,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,15.16388235000083
Dell,Notebook,11.6,1.26,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,16,4,chrome,13.94009332154574
HP,Ultrabook,13.3,1.34,3200x1800,Quad HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,15.896654060280843
Dell,Notebook,15.6,2.02,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,2048,0,8,windows,15.893374346438275
Acer,Notebook,15.6,2.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1024,0,4,windows,14.99526544098732
HP,Notebook,15.6,1.86,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,14.657363114371027
Microsoft,Ultrabook,13.188976377952756,1.25,2256x1504,Full HD,2.5,Intel, Core i7 7660U,256,0,0,8,windows,16.54850164854802
Dell,Notebook,15.6,1.98,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,8,windows,15.643914798070288
HP,Ultrabook,12.5,1.26,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,16.901025914435387
Lenovo,Notebook,14.0,1.7,1920x1080,Full HD,2.7,Intel, Core i3 7130U,128,0,0,4,windows,14.961934370085324
Acer,Notebook,15.6,2.1,1366x768,HD,3.0,AMD, A9-Series 9420,256,0,0,4,windows,14.552505800551918
Lenovo,Notebook,11.6,1.15,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,2,windows,13.985583680013752
Acer,Notebook,17.3,3.0,1920x1080,Full HD,2.7,Intel, Core i3 7130U,256,0,0,4,windows,15.190849397601099
Apple,Ultrabook,13.3,1.34,1440x900,HD,1.8,Intel, Core i5,0,0,256,8,macos,15.913813547253103
Dell,Notebook,15.6,2.0,1920x1080,Full HD,2.7,Intel, Core i7 7500U,128,1024,0,8,windows,15.972732138051558
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,no,14.140663640432882
Dell,Gaming,15.6,2.59,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,0,1024,0,16,windows,15.515257945259446
HP,Workstation,15.6,2.31,1920x1080,Full HD,2.9,Intel, Core i7 7820HQ,512,0,0,8,windows,16.31860494479947
Lenovo,Notebook,14.0,1.1,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,256,0,0,16,windows,17.09087327372135
HP,Notebook,14.0,1.63,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,15.745350794664645
HP,Notebook,14.0,2.31,1366x768,HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,15.869948497517463
Acer,2 in 1 Convertible,13.3,1.6,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,15.16388235000083
HP,Gaming,17.3,3.78,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,16.28434408575529
Acer,Notebook,11.6,1.35,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,4,chrome,14.207197391688583
Asus,Notebook,15.6,2.65,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,1024,0,4,windows,14.006985205200913
Lenovo,Ultrabook,9.448818897637794,1.32,2560x1440,Quad HD,2.7,Intel, Core i7 7500U,512,0,0,24,windows,16.953479875160653
Asus,Notebook,15.6,2.2,1366x768,HD,2.5,Intel, Core i7 6500U,0,500,0,4,windows,15.228016328975968
HP,Ultrabook,13.3,1.3,3840x2160,4K,2.7,Intel, Core i7 7500U,512,0,0,16,windows,16.736226446307786
HP,2 in 1 Convertible,13.3,1.42,3200x1800,Quad HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,16.18570242446129
Dell,Ultrabook,13.3,1.23,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,16.18570242446129
Lenovo,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,14.68096601367445
HP,Notebook,14.0,1.95,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,15.901685259942651
HP,Notebook,15.6,1.84,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,15.99877963884975
Lenovo,Notebook,15.6,2.5,1920x1080,Full HD,2.5,Intel, Core i7 6500U,0,0,0,16,windows,15.837497848245768
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.4,Intel, Core i3 7100U,128,0,0,4,windows,15.198024449893802
Dell,Ultrabook,13.3,1.21,3840x2160,4K,1.8,Intel, Core i7 8550U,0,0,0,16,windows,17.022657363383242
Dell,Notebook,15.6,2.29,1366x768,HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,14.672160116299109
Asus,Notebook,15.6,2.0,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1024,0,4,windows,14.546093812037684
Acer,Notebook,15.6,2.1,1366x768,HD,2.0,Intel, Celeron Dual Core N3350,0,500,0,4,windows,14.1149005443678
MSI,Gaming,14.0,1.7,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,16,windows,16.524240509986996
HP,Notebook,15.6,2.04,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,15.44804917773636
Asus,Gaming,17.3,4.3,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,16,windows,16.9339672187489
HP,Workstation,15.6,2.0,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,0,0,8,windows,16.626546367446036
Asus,Notebook,15.6,1.7,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,15.862226650139728
Samsung,Ultrabook,15.0,1.17,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,16.465992314480758
HP,Notebook,15.6,1.84,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,16.133196810244804
Acer,Ultrabook,13.3,1.12,1920x1080,Full HD,1.2,Intel, Core i5 7Y54,256,0,0,8,windows,15.685348888055648
HP,Notebook,14.0,1.63,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,8,windows,15.817671218650409
HP,Notebook,15.6,1.86,1920x1080,Full HD,2.5,AMD, A6-Series 9220,256,0,0,4,windows,14.37392188769497
HP,Ultrabook,12.5,0.97,3840x2160,4K,1.2,Intel, Core M 6Y75,512,0,0,8,windows,16.711370145303324
Mediacom,Notebook,14.0,1.45,1920x1080,Full HD,1.1,Intel, Celeron Quad Core N3450,32,0,0,4,windows,14.339148522282729
Lenovo,Notebook,14.0,1.7,1920x1080,Full HD,2.7,Intel, Core i3 7130U,256,0,0,8,no,14.961934370085324
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.2,AMD, A8-Series 7410,256,0,0,8,windows,14.608966289811914
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.9,AMD, A9-Series 9420,256,0,0,4,windows,14.375767113518883
Lenovo,Notebook,14.015748031496065,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,500,0,4,windows,14.411479210238287
Dell,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Celeron Dual Core N3050,0,500,0,2,windows,14.301576215467628
Asus,Notebook,15.6,2.0,1366x768,HD,1.8,AMD, E-Series 7110,0,500,0,4,windows,14.182605403506189
Acer,Notebook,15.6,2.4,1366x768,HD,2.2,AMD, A8-Series 7410,0,500,0,4,windows,14.331711933440948
Lenovo,Notebook,14.0,1.65,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,16.128912634740523
Toshiba,Ultrabook,13.3,1.2,1366x768,HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,15.832237331785073
Lenovo,Notebook,17.3,2.8,1600x900,HD,1.6,Intel, Core i5 8250U,256,0,0,8,no,15.182605403506189
HP,Notebook,15.6,1.86,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,no,14.357207784023219
Lenovo,Notebook,17.3,5.8,1600x900,HD,2.5,Intel, Core i5 7200U,0,1024,0,6,windows,15.077596845295677
HP,Ultrabook,13.3,1.16,3200x1800,Quad HD,1.2,Intel, Core M 6Y75,512,0,0,16,windows,16.675835774442508
Dell,Notebook,13.3,1.62,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,1024,0,8,windows,15.077596845295677
HP,Ultrabook,15.6,1.84,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,16.17535306127793
Lenovo,Notebook,15.6,2.5,3840x2160,4K,3.1,Intel, Xeon E3-1535M v6,0,0,0,32,windows,17.99379375357939
Dell,Workstation,15.6,2.17,1920x1080,Full HD,2.7,Intel, Core i7 6820HQ,512,0,0,16,windows,16.926581391828194
Dell,Notebook,15.6,2.25,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,linux,14.59853139542296
Dell,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Pentium Quad Core N3700,0,500,0,4,linux,14.35570533918591
HP,Notebook,15.6,2.04,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,windows,15.46088843519218
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.0,Intel, Core i3 6006U,256,0,0,8,no,14.698418182633798
Dell,Notebook,15.6,2.3,1366x768,HD,2.7,Intel, Core i7 7500U,0,1024,0,8,linux,15.39014030627127
Lenovo,Ultrabook,12.5,1.36,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,16.547699482810984
Dell,Gaming,15.6,2.56,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,15.515241532439942
Lenovo,Ultrabook,14.0,1.7,1920x1080,Full HD,2.6,Intel, Core i7 6600U,256,0,0,8,windows,16.27564052682635
Acer,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1024,0,8,linux,15.205163994536054
HP,Notebook,15.6,1.96,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,14.961910284825164
MSI,Gaming,14.0,1.6,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,16.6204558252463
HP,Notebook,15.6,2.31,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,15.612039123861537
Asus,Gaming,15.6,2.24,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,24,windows,17.27079755391734
HP,Notebook,15.6,2.04,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,8,windows,15.549303368513575
Toshiba,Notebook,13.3,1.05,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,16.262021416433104
HP,Notebook,17.3,2.5,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1024,0,8,windows,15.542877099354142
Asus,2 in 1 Convertible,13.3,1.1,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,16.0963692614762
Dell,2 in 1 Convertible,15.0,2.08,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,500,0,4,windows,14.727044023372233
Lenovo,2 in 1 Convertible,14.0,1.8,1920x1080,Full HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,15.437712181826326
HP,Ultrabook,13.3,1.34,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,16.105119523575215
Dell,Notebook,15.6,2.32,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,linux,14.938919125842652
HP,Notebook,15.6,2.1,1366x768,HD,1.5,AMD, E-Series 9000e,0,500,0,4,windows,14.101844391542354
Lenovo,Notebook,15.6,2.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,4,windows,15.015016688109538
Dell,Ultrabook,13.3,1.21,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,16.405293065822054
Acer,Gaming,17.3,4.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,17.079263095768738
HP,Notebook,15.6,1.96,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,1024,0,4,windows,14.701306461958625
Dell,Gaming,17.3,4.42,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,32,windows,17.186733289128867
Dell,Gaming,17.3,4.42,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,1024,0,32,windows,17.355453251585654
Asus,Notebook,17.3,2.0,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,14.875073529695332
Dell,Notebook,15.6,2.32,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,2048,0,16,windows,15.68679231951273
Dell,Ultrabook,13.3,1.29,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,16.245297181623474
HP,Ultrabook,15.6,1.91,1920x1080,Full HD,3.0,AMD, A9-Series 9420,256,0,0,4,windows,14.698418182633798
Dell,Notebook,15.6,2.0,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,15.893816280900573
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.0,Intel, Core i3 6006U,0,2048,0,8,no,14.577872520710345
MSI,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,15.963138120710761
Acer,Notebook,15.6,2.1,1366x768,HD,2.7,Intel, Core i3 7130U,0,1024,0,4,linux,14.25515843013975
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,8,windows,15.963138120710761
Lenovo,Notebook,15.6,2.05,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,500,0,4,windows,15.155482355144427
Lenovo,Notebook,14.0,1.7,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,windows,16.261042986391608
Dell,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,500,0,4,linux,13.838285273922128
HP,Notebook,14.0,1.44,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,2,windows,13.695524109364618
Dell,Gaming,15.6,2.65,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,0,0,8,windows,15.625786454317646
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,no,15.498734544110938
Lenovo,Ultrabook,14.0,1.17,2560x1440,Quad HD,2.5,Intel, Core i7 6500U,512,0,0,8,windows,16.45545853656898
Dell,Notebook,14.0,1.6,1920x1080,Full HD,2.8,Intel, Core i5 7440HQ,256,0,0,8,windows,15.97033960841386
Samsung,Ultrabook,13.3,0.81,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,16,windows,16.422897860734004
Dell,Ultrabook,13.3,1.21,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,16.422897860734004
Acer,Notebook,15.6,2.1,1366x768,HD,2.0,Intel, Celeron Dual Core N3350,0,1024,0,4,linux,13.822985018546877
Acer,Notebook,15.6,2.19,1366x768,HD,1.5,Intel, Celeron Dual Core 3205U,16,0,0,2,chrome,13.372146797840186
HP,Notebook,15.6,1.96,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,15.142789941541269
Lenovo,Notebook,17.3,2.8,1600x900,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,no,14.809663640049044
Dell,Notebook,15.6,2.18,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,4,linux,14.763041192265565
Asus,Notebook,15.6,2.06,3840x2160,4K,2.6,Intel, Core i7 6700HQ,128,1024,0,12,windows,16.07870789274442
HP,Ultrabook,14.0,1.54,2560x1440,Quad HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,16.83762255261839
Lenovo,Ultrabook,12.5,1.3,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,16.478244234211097
Acer,Notebook,15.6,2.4,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,linux,14.52277178576445
HP,Notebook,14.0,1.48,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,16.370333227468254
Asus,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Celeron Dual Core N3050,0,500,0,4,windows,14.262999183356934
Toshiba,Notebook,15.6,2.0,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,15.616636137971634
Asus,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,16.313894868657343
Lenovo,Notebook,14.0,1.32,1920x1080,Full HD,2.6,Intel, Core i5 7300U,256,0,0,8,windows,16.423772486429716
Lenovo,Ultrabook,15.6,1.54,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,6,windows,15.434226844066883
HP,Notebook,15.6,2.1,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,500,0,4,windows,15.231377204183708
Dell,Notebook,15.6,2.09,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,linux,14.767926122130145
Dell,Notebook,15.6,1.93,1920x1080,Full HD,2.8,Intel, Core i7 7600U,256,0,0,8,windows,16.154428908554436
Lenovo,Notebook,17.3,2.79,1600x900,HD,2.5,Intel, Core i5 7200U,0,1024,0,4,windows,14.937646001126998
Asus,Gaming,17.3,4.33,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,24,windows,16.044998531137644
HP,Notebook,15.6,1.91,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,14.912941715285774
Acer,Notebook,15.6,2.2,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,6,windows,14.836184516301737
HP,Ultrabook,12.5,1.26,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,16.133196810244804
Dell,Ultrabook,13.3,1.23,3200x1800,Quad HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,16.603573031041694
Lenovo,Notebook,13.3,1.1,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,15.699863045088955
Dell,Notebook,15.6,2.3,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,14.698418182633798
Dell,Notebook,15.6,2.33,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,15.547699482810986
Asus,Notebook,15.6,2.0,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,1024,0,8,windows,15.99291001998919
Lenovo,Ultrabook,14.0,1.75,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,15.982713918508107
Dell,Notebook,15.6,2.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,16,windows,15.482053293390106
Asus,Notebook,15.6,2.0,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,500,0,4,windows,13.983449690740123
Dell,Notebook,14.0,1.6,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,15.873422694948676
Asus,Notebook,15.6,2.0,1920x1080,Full HD,1.1,Intel, Pentium Dual Core N4200,128,0,0,8,windows,14.920149613160499
